Y\X	0	0,04	0,08	0,12	0,16	0,2	0,24	0,28	0,32	0,36	0,4	0,44	0,48	0,52	0,56	0,6	0,64	0,68	0,72	0,76	0,8	0,84	0,88	0,92	0,96	1	1,04	1,08	1,12	1,16	1,2	1,24	1,28	1,32	1,36	1,4	1,44	1,48	1,52	1,56	1,6	1,64	1,68	1,72	1,76	1,8	1,84	1,88	1,92	1,96	
0,18	0	4,14E-05	7,672E-05	0,00010454	0,00012571	0,00013939	0,00014923	0,00015466	0,00015762	0,00015468	0,00014417	0,00012541	9,845E-05	6,153E-05	1,551E-05	4,284E-05	0,0001158	0,00020577	0,00031825	0,0004615	0,00064821	0,00089699	0,00122647	0,00163071	0,00202697	0,00221564	0,0020226	0,00161991	0,00120685	0,00086608	0,00060335	0,00040096	0,00024041	0,00010845	2,37E-06	9,646E-05	0,000177	0,00024516	0,00030099	0,00034475	0,00037635	0,00039547	0,00040233	0,00039703	0,00037961	0,00035017	0,00030825	0,00025295	0,00018267	9,691E-05	
0,2	0	4,009E-05	7,529E-05	0,00010397	0,00012623	0,00014585	0,00015705	0,00016507	0,0001671	0,00016178	0,00014854	0,00012746	9,621E-05	5,605E-05	4,82E-06	6,152E-05	0,00014309	0,00024134	0,00036218	0,00051354	0,00070488	0,00094939	0,00125415	0,00160011	0,00191137	0,00204747	0,00190751	0,00158977	0,0012345	0,00091769	0,00065773	0,00044818	0,00027667	0,00013309	1,132E-05	9,288E-05	0,00018255	0,00025848	0,00032088	0,00036988	0,0004053	0,00042684	0,00043461	0,00042868	0,00040901	0,00037565	0,00032844	0,00026684	0,00019031	9,978E-05	
0,22	0	3,887E-05	7,37E-05	0,00010269	0,00012886	0,00015058	0,00016572	0,00017305	0,00017319	0,00016618	0,00015187	0,00012706	9,348E-05	4,899E-05	9,22E-06	8,237E-05	0,0001701	0,00027526	0,00040322	0,00056015	0,00075359	0,00099114	0,00127071	0,0015678	0,00181704	0,00191935	0,00181326	0,00155764	0,0012511	0,00095892	0,00070545	0,00049191	0,00031172	0,00015804	2,598E-05	8,813E-05	0,00018661	0,00027025	0,00033924	0,00039352	0,00043284	0,00045686	0,00046558	0,00045909	0,00043723	0,0004002	0,00034798	0,00028055	0,00019831	0,00010313	
0,24	0	3,771E-05	7,195E-05	0,00010433	0,00013315	0,00015588	0,00017204	0,00017779	0,00017723	0,00017022	0,00015238	0,00012626	8,903E-05	3,846E-05	2,482E-05	0,00010248	0,00019583	0,00030709	0,00044071	0,00060214	0,00079615	0,00102469	0,00128048	0,0015374	0,00174099	0,00182088	0,00173761	0,00152755	0,00126104	0,0009923	0,00074721	0,00053215	0,00034531	0,00018271	4,102E-05	8,243E-05	0,00018952	0,00028085	0,0003564	0,00041598	0,00045928	0,0004858	0,00049561	0,00048862	0,00046468	0,00042417	0,00036723	0,0002944	0,00020676	0,00010693	
0,26	0	3,657E-05	7,385E-05	0,00010873	0,00013718	0,0001584	0,00017329	0,00018126	0,00018149	0,00017091	0,00015288	0,00012334	8,109E-05	2,721E-05	3,941E-05	0,00012147	0,00021992	0,00033656	0,00047547	0,0006405	0,0008333	0,00105196	0,00128645	0,00151091	0,0016811	0,00174559	0,00167792	0,00150163	0,00126774	0,00102025	0,0007841	0,00056912	0,00037716	0,00020679	5,623E-05	7,616E-05	0,00019166	0,00029059	0,00037265	0,00043758	0,00048488	0,00051401	0,000525	0,00051757	0,00049176	0,00044795	0,00038652	0,00030858	0,00021571	0,00011115	
0,28	0	3,994E-05	7,9E-05	0,00011204	0,00013817	0,00015856	0,00017471	0,00018543	0,0001819	0,00017205	0,00015058	0,00011727	7,317E-05	1,709E-05	5,293E-05	0,00013903	0,00024242	0,00036447	0,00050796	0,0006753	0,00086561	0,00107473	0,00129097	0,00148996	0,00163516	0,00168872	0,00163218	0,00148136	0,00127379	0,00104467	0,00081722	0,0006033	0,00040732	0,00023001	7,125E-05	6,961E-05	0,00019333	0,00029974	0,00038828	0,0004586	0,00050995	0,0005418	0,00055404	0,00054632	0,00051877	0,00047181	0,00040616	0,00032325	0,00022523	0,00011577	
0,3	0	4,042E-05	7,558E-05	0,00010483	0,00012972	0,00015098	0,00016705	0,00017348	0,00017261	0,00015886	0,00013467	0,00010062	5,535E-05	3,07E-06	7,601E-05	0,00016619	0,00027397	0,00039993	0,00054656	0,00071462	0,00090155	0,00110188	0,00130241	0,00148074	0,00160695	0,00165261	0,00160418	0,0014726	0,00128587	0,00107215	0,00085276	0,00064028	0,00044082	0,00025715	9,066E-05	5,855E-05	0,00019051	0,00030458	0,00039998	0,00047606	0,00053193	0,00056699	0,00058093	0,00057342	0,0005446	0,00049493	0,00042544	0,00033788	0,00023486	0,00012038	
0,32	0	3,62E-05	6,83E-05	9,799E-05	0,00012488	0,00014703	0,00016058	0,00016938	0,00016789	0,00015361	0,00013071	9,686E-05	5,049E-05	1,012E-05	8,687E-05	0,00018118	0,00029305	0,00042336	0,0005736	0,00074317	0,00092838	0,00112183	0,00131016	0,00147289	0,00158536	0,00162559	0,00158334	0,00146634	0,00129574	0,00109447	0,00088181	0,00067042	0,00046776	0,00027829	0,00010455	5,254E-05	0,00019222	0,00031341	0,00041506	0,00049634	0,00055618	0,00059386	0,00060901	0,00060128	0,00057075	0,00051813	0,0004446	0,00035221	0,00024398	0,00012439	
0,34	0	3,354E-05	6,654E-05	9,754E-05	0,00012469	0,00014376	0,00015884	0,00016416	0,00016219	0,0001508	0,00012748	9,226E-05	4,347E-05	2,049E-05	0,0001004	0,00019765	0,00031285	0,00044673	0,00059974	0,00077029	0,00095352	0,00114121	0,00131999	0,00147097	0,00157357	0,00161039	0,00157327	0,00146766	0,00130968	0,00111844	0,00091127	0,00070052	0,00049472	0,00029971	0,00011886	4,598E-05	0,00019337	0,00032179	0,00042989	0,00051663	0,00058079	0,0006215	0,00063833	0,00063079	0,000599	0,00054367	0,00046622	0,00036895	0,00025533	0,00013104	
0,36	0	3,399E-05	6,647E-05	9,658E-05	0,00011928	0,00013909	0,00015057	0,00015675	0,00015674	0,00014763	0,00012369	8,683E-05	3,576E-05	3,021E-05	0,00011236	0,00021229	0,00033097	0,00046842	0,00062396	0,00079561	0,00097773	0,00116132	0,00133286	0,0014753	0,00157105	0,0016059	0,00157291	0,00147571	0,00132729	0,00114378	0,00094053	0,00072974	0,00052082	0,00032041	0,00013276	3,953E-05	0,00019442	0,00032992	0,00044447	0,0005368	0,0006054	0,00064936	0,00066807	0,0006609	0,000628	0,0005701	0,00048875	0,00038664	0,00026835	0,00013775	
0,38	0	3,282E-05	6,488E-05	9,016E-05	0,00011375	0,00013036	0,00014377	0,00015185	0,00015216	0,00014239	0,00011881	8,058E-05	2,861E-05	3,865E-05	0,00012268	0,00022542	0,00034748	0,00048793	0,00064622	0,00081961	0,00100152	0,00118238	0,00134901	0,00148581	0,00157737	0,0016114	0,00158173	0,00149091	0,00134957	0,00117143	0,0009705	0,00075886	0,00054635	0,00034034	0,00014587	3,38E-05	0,00019608	0,00033861	0,00045958	0,00055745	0,00063051	0,00067776	0,00069837	0,00069167	0,00065776	0,00059738	0,00051229	0,00040603	0,00028206	0,00014438	
0,4	0	3,225E-05	5,835E-05	8,397E-05	0,00010444	0,00012374	0,00013887	0,00014734	0,00014726	0,00013624	0,00011392	7,523E-05	2,256E-05	4,586E-05	0,00013177	0,00023697	0,00036177	0,00050543	0,00066676	0,0008422	0,00102487	0,00120465	0,0013688	0,0015026	0,00159213	0,00162646	0,00159955	0,00151333	0,00137678	0,00120186	0,00100165	0,00078819	0,00057153	0,00035971	0,0001584	2,866E-05	0,00019832	0,00034785	0,00047528	0,00057873	0,00065638	0,00070704	0,00072969	0,00072362	0,00068882	0,00062606	0,00053774	0,0004268	0,00029583	0,00015132	
0,42	0	2,586E-05	5,189E-05	7,507E-05	9,852E-05	0,00011899	0,00013409	0,00014192	0,00014086	0,00012998	0,00010767	7,069E-05	1,752E-05	5,183E-05	0,00013917	0,00024656	0,00037413	0,00052094	0,00068534	0,00086353	0,00104803	0,00122853	0,00139238	0,00152567	0,00161522	0,00165056	0,00162598	0,00154302	0,00140923	0,00123557	0,00103455	0,00081812	0,0005966	0,00037858	0,00017023	2,423E-05	0,00020123	0,00035777	0,00049158	0,0006006	0,00068291	0,00073713	0,00076208	0,00075688	0,00072138	0,00065676	0,00056524	0,00044807	0,00031062	0,00015901	
0,44	0	2,536E-05	5,024E-05	7,691E-05	0,00010133	0,00012166	0,00013603	0,00014364	0,00014348	0,00013327	0,00011144	7,676E-05	2,372E-05	4,587E-05	0,00013454	0,00024371	0,00037366	0,00052364	0,00069163	0,0008734	0,00106107	0,00124431	0,00141058	0,00154599	0,00163769	0,00167537	0,00165344	0,00157294	0,0014406	0,00126687	0,00106401	0,00084388	0,00061719	0,00039303	0,0001779	2,358E-05	0,0002075	0,00037064	0,0005105	0,00062489	0,00071173	0,00076944	0,00079665	0,0007923	0,00075644	0,00069029	0,00059393	0,00047117	0,00032697	0,0001676	
0,46	0	2,527E-05	5,337E-05	7,997E-05	0,00010329	0,000122	0,00013578	0,00014357	0,00014297	0,0001323	0,00011011	7,514E-05	2,338E-05	4,768E-05	0,00013815	0,0002496	0,00038281	0,00053661	0,00070889	0,00089506	0,00108731	0,00127503	0,0014455	0,0015847	0,00167951	0,00171952	0,00169905	0,00161879	0,00148515	0,00130852	0,0011011	0,00087503	0,00064144	0,00040974	0,00018682	2,238E-05	0,00021376	0,00038387	0,00053012	0,00065021	0,00074186	0,00080338	0,00083316	0,00083015	0,00079468	0,00072567	0,00062509	0,00049653	0,00034513	0,00017715	
0,48	0	2,705E-05	5,317E-05	7,713E-05	9,794E-05	0,00011593	0,00012947	0,00013676	0,0001361	0,00012601	0,00010496	7,101E-05	2,178E-05	4,901E-05	0,00013946	0,00025178	0,00038669	0,00054319	0,00071914	0,00090993	0,00110768	0,00130169	0,0014788	0,00162426	0,00172436	0,00176828	0,00174985	0,00166957	0,00153383	0,00135332	0,00114041	0,0009077	0,00066681	0,00042745	0,00019681	2,002E-05	0,00021873	0,00039577	0,00054856	0,00067454	0,00077134	0,00083708	0,00087002	0,00086947	0,00083365	0,00076245	0,00065797	0,00052375	0,00036467	0,00018728	
0,5	0	2,526E-05	4,91E-05	7,133E-05	9,236E-05	0,00011044	0,0001241	0,00013197	0,00013233	0,00012359	0,00010384	7,113E-05	2,256E-05	4,608E-05	0,0001368	0,00025031	0,00038735	0,00054727	0,00072778	0,00092447	0,00112962	0,00133212	0,00151804	0,00167172	0,00177857	0,00182683	0,00180974	0,00172781	0,00158786	0,00140113	0,00118062	0,00093975	0,00069056	0,00044309	0,00020468	1,955E-05	0,00022523	0,00040879	0,00056766	0,00069918	0,00080094	0,00087096	0,00090778	0,00090907	0,000873	0,00080011	0,00069205	0,00055188	0,00038451	0,00019723	
0,52	0	2,299E-05	4,56E-05	6,793E-05	8,841E-05	0,0001062	0,00012014	0,00012869	0,00012981	0,00012209	0,00010379	7,212E-05	2,433E-05	4,173E-05	0,00013262	0,00024679	0,0003856	0,00054846	0,00073359	0,00093693	0,00115084	0,00136376	0,0015609	0,0017253	0,00184097	0,00189474	0,00187903	0,0017945	0,00164867	0,00145371	0,0012238	0,00097318	0,00071454	0,00045825	0,0002116	2,024E-05	0,00023291	0,00042304	0,00058797	0,00072505	0,00083187	0,00090675	0,00094713	0,00094982	0,00091413	0,0008398	0,00072791	0,00058118	0,00040492	0,00020764	
0,54	0	2,192E-05	4,388E-05	6,464E-05	8,421E-05	0,00010165	0,00011564	0,00012441	0,00012654	0,00012052	0,00010374	7,361E-05	2,753E-05	3,739E-05	0,00012573	0,00023994	0,00038003	0,00054585	0,00073608	0,00094714	0,00117158	0,00139725	0,00160819	0,00178596	0,00191249	0,00197265	0,001958	0,00186949	0,00171562	0,00151016	0,00126885	0,00100708	0,00073815	0,00047264	0,00021774	2,151E-05	0,00024095	0,00043741	0,00060829	0,00075101	0,00086349	0,00094344	0,00098692	0,00099212	0,00095737	0,00088185	0,00076597	0,00061237	0,00042716	0,00021961	
0,56	0	2,045E-05	4,032E-05	6,004E-05	7,917E-05	9,653E-05	0,00011079	0,00012068	0,00012438	0,00011997	0,00010496	7,659E-05	3,224E-05	3,13E-05	0,00011666	0,00023077	0,00037175	0,00054018	0,00073556	0,00095504	0,00119126	0,00143164	0,00165913	0,00185321	0,00199298	0,00206087	0,00204724	0,00195335	0,00178917	0,00157079	0,00131595	0,00104139	0,0007612	0,00048597	0,00022269	2,378E-05	0,00024971	0,00045215	0,0006287	0,00077718	0,00089543	0,0009796	0,00102708	0,00103524	0,00100197	0,0009255	0,00080573	0,0006456	0,00045174	0,00023281	
0,58	0	1,86E-05	3,735E-05	5,609E-05	7,437E-05	9,142E-05	0,00010613	0,00011676	0,00012183	0,00011916	0,00010604	7,997E-05	3,798E-05	2,333E-05	0,00010712	0,00021826	0,00035944	0,00053036	0,0007313	0,00096007	0,00120976	0,0014673	0,00171446	0,00192807	0,00208365	0,0021605	0,0021474	0,00204609	0,00186887	0,00163481	0,0013642	0,0010754	0,00078317	0,00049801	0,00022659	2,677E-05	0,00025878	0,00046686	0,00064907	0,00080353	0,00092662	0,00101559	0,00106743	0,00107917	0,00104766	0,00097041	0,00084727	0,00068125	0,00047814	0,00024664	
0,6	0	1,687E-05	3,386E-05	5,112E-05	6,877E-05	8,577E-05	0,00010092	0,00011292	0,00011972	0,0001188	0,00010792	8,438E-05	4,487E-05	1,394E-05	9,536E-05	0,00020287	0,00034392	0,00051675	0,00072303	0,00096151	0,00122584	0,00150303	0,00177336	0,00201037	0,00218512	0,00227275	0,00225979	0,00214875	0,00195523	0,00170222	0,00141321	0,00110847	0,00080336	0,00050816	0,00022889	3,083E-05	0,00026828	0,00048153	0,00066934	0,0008287	0,00095669	0,00105079	0,00110757	0,00112324	0,00109388	0,00101668	0,0008912	0,00071941	0,00050614	0,00026146	
0,62	0	1,476E-05	2,995E-05	4,617E-05	6,305E-05	7,989E-05	9,582E-05	0,00010892	0,00011716	0,00011823	0,00010987	8,906E-05	5,263E-05	2,92E-06	8,122E-05	0,00018641	0,00032451	0,00049887	0,00071032	0,00095888	0,00123924	0,00153873	0,00183596	0,00210066	0,00229842	0,00239869	0,00238508	0,00226143	0,00204777	0,00177222	0,00146224	0,00114007	0,00082151	0,00051635	0,00022965	3,58E-05	0,00027811	0,00049639	0,00068879	0,00085248	0,00098551	0,00108488	0,00114675	0,00116665	0,00114022	0,00106431	0,00093733	0,00075953	0,00053596	0,00027753	
0,64	0	1,261E-05	2,604E-05	4,065E-05	5,678E-05	7,367E-05	9,021E-05	0,00010457	0,00011442	0,00011769	0,00011198	9,423E-05	6,118E-05	9,32E-06	6,512E-05	0,00016705	0,00030138	0,00047652	0,00069251	0,00095108	0,00124863	0,00157312	0,00190159	0,00219945	0,00242506	0,00254034	0,00252501	0,00238489	0,00214623	0,00184383	0,00150995	0,0011689	0,00083664	0,00052198	0,0002287	4,156E-05	0,00028822	0,00051053	0,00070642	0,00087449	0,00101242	0,00111715	0,00118426	0,0012089	0,00118657	0,00111318	0,00098512	0,00080168	0,0005679	0,00029478	
0,66	0	1,018E-05	2,139E-05	3,476E-05	5,016E-05	6,716E-05	8,448E-05	9,99E-05	0,00011133	0,00011687	0,00011389	9,939E-05	7,023E-05	2,277E-05	4,72E-05	0,00014501	0,00027672	0,00044959	0,00066917	0,00093745	0,00125304	0,00160514	0,00196962	0,00230698	0,00256644	0,00269965	0,00268115	0,00251972	0,00225013	0,00191601	0,00155518	0,00119396	0,00084797	0,00052449	0,00022566	4,856E-05	0,00029848	0,00052314	0,0007221	0,00089392	0,00103653	0,00114642	0,00121891	0,00124932	0,00123254	0,00116263	0,00103433	0,00084618	0,00060212	0,00031348	
0,68	0	7,61E-06	1,678E-05	2,845E-05	4,315E-05	6,023E-05	7,81E-05	9,457E-05	0,00010784	0,00011571	0,00011557	0,00010465	7,965E-05	3,703E-05	2,782E-05	0,00012078	0,00024851	0,0004177	0,0006397	0,00091689	0,00125094	0,00163318	0,00203915	0,00242377	0,00272462	0,00287956	0,00285568	0,00266634	0,00235843	0,00198693	0,00159609	0,00121383	0,00085461	0,00052349	0,00022029	5,669E-05	0,00030793	0,00053408	0,00073521	0,00091024	0,00105689	0,00117156	0,00124997	0,00128729	0,00127704	0,00121158	0,00108464	0,00089292	0,00063881	0,00033391	
0,7	0	4,72E-06	1,143E-05	2,17E-05	3,579E-05	5,297E-05	7,135E-05	8,892E-05	0,00010383	0,00011393	0,00011673	0,00010946	8,911E-05	5,178E-05	7,33E-06	9,452E-05	0,00021712	0,00038319	0,00060386	0,00088851	0,00124073	0,00165534	0,00210867	0,00254994	0,002902	0,00308362	0,00305123	0,00282526	0,00246979	0,00205447	0,00163056	0,00122686	0,00085546	0,00051822	0,0002122	6,525E-05	0,00031622	0,00054269	0,00074506	0,00092234	0,00107234	0,00119182	0,0012768	0,00132169	0,00131865	0,0012593	0,00113562	0,00094171	0,00067815	0,00035612	
0,72	0	1,65E-06	5,95E-06	1,458E-05	2,798E-05	4,51E-05	6,392E-05	8,265E-05	9,927E-05	0,00011159	0,00011738	0,00011393	9,825E-05	6,649E-05	1,359E-05	6,692E-05	0,00018298	0,0003438	0,00056097	0,00085118	0,00122045	0,00166914	0,00217626	0,00268556	0,00310169	0,00331668	0,00327103	0,00299656	0,002582	0,00211569	0,00165613	0,00123134	0,00084943	0,000508	0,00020179	7,384E-05	0,00032311	0,00054847	0,00075079	0,00092923	0,00108195	0,0012063	0,00129805	0,00135074	0,00135612	0,00130488	0,00118653	0,00099245	0,00072033	0,00038037	
0,74	0	1,83E-06	1,7E-07	7,03E-06	1,982E-05	3,683E-05	5,615E-05	7,589E-05	9,394E-05	0,00010846	0,00011714	0,00011763	0,0001068	8,079E-05	3,456E-05	3,847E-05	0,00014666	0,00030035	0,00051344	0,00080409	0,00118811	0,00167146	0,00223878	0,00283	0,00332747	0,00358522	0,00351923	0,00317997	0,00269192	0,0021669	0,00166979	0,00122526	0,00083528	0,00049282	0,0001895	8,239E-05	0,00032803	0,00055076	0,00075159	0,00093001	0,00108494	0,00121382	0,00131194	0,00137272	0,00138791	0,00134672	0,00123639	0,00104479	0,00076557	0,00040717	
0,76	0	5,5E-06	6,58E-06	1E-06	1,107E-05	2,806E-05	4,788E-05	6,854E-05	8,807E-05	0,00010457	0,00011611	0,00012031	0,00011418	9,4E-05	5,481E-05	9,95E-06	0,00010887	0,00025328	0,00045904	0,00074624	0,00114156	0,00165868	0,00229216	0,00298188	0,00358401	0,00389807	0,00380078	0,00337419	0,002795	0,00220351	0,00166825	0,00120658	0,00081233	0,00047286	0,00017517	9,047E-05	0,00033058	0,00054882	0,00074655	0,00092395	0,0010803	0,00121278	0,00131667	0,00138597	0,00141205	0,00138299	0,00128379	0,00109799	0,00081405	0,00043692	
0,78	0	9,57E-06	1,35E-05	9,42E-06	2,04E-06	1,904E-05	3,931E-05	6,066E-05	8,143E-05	9,981E-05	0,00011402	0,00012176	0,00012016	0,00010569	7,368E-05	1,774E-05	7,074E-05	0,00020373	0,00039868	0,00067965	0,00107873	0,0016262	0,00233052	0,00313826	0,00387713	0,00426798	0,00412195	0,00357634	0,00288468	0,00221969	0,0016477	0,0011735	0,0007804	0,00044799	0,00015916	9,779E-05	0,00033013	0,00054192	0,00073501	0,00091021	0,00106666	0,00120143	0,00131056	0,0013884	0,00142618	0,00141143	0,00132674	0,00115104	0,00086589	0,0004702	
0,8	0	1,399E-05	2,086E-05	1,83E-05	7,24E-06	9,9E-06	3,045E-05	5,248E-05	7,424E-05	9,42E-05	0,00011073	0,00012157	0,00012415	0,00011525	9,044E-05	4,374E-05	3,334E-05	0,00015296	0,00033352	0,00060241	0,00099779	0,00156909	0,00234581	0,00329345	0,00421348	0,00471348	0,00449005	0,00378085	0,00295193	0,00220856	0,00160437	0,0011249	0,00073913	0,00041826	0,00014171	0,00010378	0,00032596	0,00052932	0,00071639	0,00088784	0,00104261	0,00117831	0,00129175	0,00137758	0,00142754	0,00142895	0,00136249	0,00120234	0,00092099	0,00050785	
0,82	0	1,893E-05	2,881E-05	2,733E-05	1,643E-05	8,4E-07	2,161E-05	4,399E-05	6,65E-05	8,773E-05	0,00010611	0,0001196	0,00012587	0,00012209	0,00010426	6,687E-05	1,85E-06	0,00010259	0,00026526	0,00051597	0,0009002	0,00148227	0,00232765	0,00343754	0,0046002	0,0052628	0,00491278	0,00397726	0,00298435	0,00216237	0,00153529	0,00106009	0,00068838	0,00038403	0,00012332	0,00010777	0,00031742	0,00051068	0,00068997	0,00085564	0,00100684	0,00114195	0,00125818	0,00135095	0,00141294	0,00143177	0,00138739	0,00124924	0,00097885	0,00055096	
0,84	0	2,447E-05	3,719E-05	3,637E-05	2,522E-05	7,83E-06	1,304E-05	3,552E-05	5,837E-05	8,037E-05	0,00010002	0,00011554	0,00012495	0,00012576	0,00011445	8,607E-05	3,333E-05	5,474E-05	0,00019649	0,00042269	0,00078427	0,001361	0,00226279	0,00355356	0,00504286	0,00596067	0,00539667	0,00414773	0,00296583	0,00207335	0,00143822	0,0009786	0,00062878	0,000346	0,00010485	0,00010909	0,00030426	0,00048558	0,00065492	0,00081257	0,00095826	0,00109071	0,00120768	0,00130571	0,00137862	0,00141549	0,00139663	0,00128779	0,0010383	0,00060091	
0,86	0	3,082E-05	4,582E-05	4,481E-05	3,317E-05	1,562E-05	5,04E-06	2,722E-05	5E-05	7,215E-05	9,242E-05	0,00010926	0,00012106	0,00012572	0,00012021	0,00010024	5,955E-05	1,166E-05	0,00013035	0,00032634	0,00065315	0,00120528	0,00213617	0,00361385	0,00554027	0,00688117	0,00594188	0,00426266	0,00287705	0,00193494	0,001312	0,00088137	0,00056143	0,00030526	8,702E-05	0,00010739	0,00028614	0,00045334	0,00061039	0,00075786	0,00089574	0,00102298	0,0011382	0,00123896	0,00132074	0,00137499	0,00138391	0,00131203	0,00109653	0,0006594	
