Y\X	0	0,02	0,04	0,06	0,08	0,1	0,12	0,14	0,16	0,18	0,2	0,22	0,24	0,26	0,28	0,3	0,32	0,34	0,36	0,38	0,4	0,42	0,44	0,46	0,48	0,5	0,52	0,54	0,56	0,58	0,6	0,62	0,64	0,66	0,68	0,7	0,72	0,74	0,76	0,78	0,8	0,82	0,84	0,86	0,88	0,9	0,92	0,94	0,96	0,98	1	1,02	1,04	1,06	1,08	1,1	1,12	1,14	1,16	1,18	1,2	1,22	1,24	1,26	1,28	1,3	1,32	1,34	1,36	1,38	1,4	1,42	1,44	1,46	1,48	1,5	1,52	1,54	1,56	1,58	1,6	1,62	1,64	1,66	1,68	1,7	1,72	1,74	1,76	1,78	1,8	1,82	1,84	1,86	1,88	1,9	1,92	1,94	1,96	1,98	
0,09	0	5,1E-07	5E-07	2,57E-06	2,04E-06	2,1E-06	3,43E-06	3,86E-06	4,78E-06	5,92E-06	6,04E-06	5,77E-06	5,59E-06	4,97E-06	3,9E-06	3,12E-06	1,71E-06	9E-08	1,34E-06	3,07E-06	4,95E-06	6,84E-06	9,09E-06	1,122E-05	1,32E-05	1,499E-05	1,68E-05	1,831E-05	1,963E-05	2,064E-05	2,112E-05	2,13E-05	2,122E-05	2,134E-05	2,176E-05	2,261E-05	2,348E-05	2,393E-05	2,347E-05	2,256E-05	2,186E-05	2,184E-05	2,209E-05	2,182E-05	2,025E-05	1,756E-05	1,439E-05	1,121E-05	8,05E-06	4,83E-06	1,36E-06	2,26E-06	5,83E-06	9,34E-06	1,301E-05	1,697E-05	2,126E-05	2,584E-05	3,058E-05	3,545E-05	4,04E-05	4,534E-05	5,025E-05	5,523E-05	6,028E-05	6,53E-05	7,031E-05	7,53E-05	8,022E-05	8,512E-05	9,004E-05	9,5E-05	0,00010002	0,00010511	0,00011026	0,00011552	0,00012101	0,00012689	0,00013332	0,00014038	0,00014809	0,00015641	0,0001653	0,00017483	0,00018512	0,0001963	0,00020842	0,00022143	0,00023532	0,00025012	0,00026575	0,00028166	0,00029663	0,00030925	0,00031791	0,00031982	0,00031019	0,00028302	0,00023043	0,00014078	
0,1	0	8E-08	1,68E-06	2,37E-06	1,87E-06	1,82E-06	2,28E-06	3,25E-06	4,23E-06	5,31E-06	6,08E-06	5,74E-06	5,59E-06	5,01E-06	3,49E-06	2,42E-06	7,6E-07	1,05E-06	2,21E-06	3,79E-06	5,45E-06	7,48E-06	9,76E-06	1,212E-05	1,454E-05	1,664E-05	1,876E-05	2,046E-05	2,176E-05	2,254E-05	2,291E-05	2,292E-05	2,297E-05	2,342E-05	2,421E-05	2,53E-05	2,616E-05	2,627E-05	2,549E-05	2,45E-05	2,382E-05	2,371E-05	2,365E-05	2,293E-05	2,105E-05	1,822E-05	1,49E-05	1,154E-05	8,12E-06	4,45E-06	4,4E-07	3,65E-06	7,62E-06	1,156E-05	1,565E-05	1,995E-05	2,455E-05	2,947E-05	3,461E-05	3,988E-05	4,531E-05	5,08E-05	5,627E-05	6,179E-05	6,732E-05	7,273E-05	7,804E-05	8,327E-05	8,842E-05	9,355E-05	9,876E-05	0,00010405	0,00010943	0,00011488	0,00012038	0,00012597	0,00013174	0,00013787	0,0001445	0,00015172	0,00015954	0,00016794	0,00017697	0,00018673	0,00019738	0,00020905	0,00022175	0,00023549	0,00025034	0,00026637	0,00028335	0,00030045	0,00031662	0,0003309	0,00034161	0,00034531	0,00033722	0,00031094	0,00025619	0,00015866	
0,11	0	1,8E-07	5,9E-07	1,95E-06	1,81E-06	1,48E-06	2,78E-06	3,88E-06	4,35E-06	5,4E-06	5,63E-06	4,78E-06	4,71E-06	4,01E-06	2,58E-06	1,72E-06	7E-08	1,66E-06	2,94E-06	4,69E-06	6,64E-06	8,8E-06	1,108E-05	1,343E-05	1,562E-05	1,777E-05	1,991E-05	2,172E-05	2,326E-05	2,425E-05	2,479E-05	2,505E-05	2,531E-05	2,588E-05	2,677E-05	2,769E-05	2,822E-05	2,81E-05	2,736E-05	2,663E-05	2,627E-05	2,609E-05	2,562E-05	2,435E-05	2,193E-05	1,861E-05	1,495E-05	1,133E-05	7,68E-06	3,75E-06	5E-07	4,78E-06	9,02E-06	1,343E-05	1,805E-05	2,284E-05	2,795E-05	3,334E-05	3,879E-05	4,431E-05	4,996E-05	5,565E-05	6,133E-05	6,715E-05	7,3E-05	7,873E-05	8,437E-05	8,989E-05	9,526E-05	0,00010056	0,00010586	0,00011116	0,0001165	0,00012187	0,00012729	0,00013282	0,00013857	0,0001447	0,00015132	0,00015847	0,00016612	0,00017427	0,000183	0,00019246	0,00020285	0,00021431	0,00022692	0,00024079	0,00025606	0,00027269	0,00029016	0,0003077	0,00032478	0,00034061	0,00035296	0,00035849	0,00035287	0,00032855	0,00027357	0,00017203	
0,12	0	2,2E-07	4,9E-07	1,77E-06	1,47E-06	1,08E-06	2,55E-06	3,81E-06	4,36E-06	5,56E-06	5,77E-06	4,88E-06	4,51E-06	3,43E-06	1,66E-06	3E-07	1,39E-06	3,02E-06	4,24E-06	5,74E-06	7,66E-06	9,87E-06	1,22E-05	1,467E-05	1,711E-05	1,931E-05	2,146E-05	2,324E-05	2,456E-05	2,547E-05	2,606E-05	2,657E-05	2,728E-05	2,833E-05	2,943E-05	3,034E-05	3,058E-05	3,018E-05	2,941E-05	2,88E-05	2,841E-05	2,807E-05	2,73E-05	2,575E-05	2,306E-05	1,943E-05	1,543E-05	1,147E-05	7,35E-06	2,92E-06	1,66E-06	6,14E-06	1,065E-05	1,533E-05	2,016E-05	2,523E-05	3,072E-05	3,649E-05	4,228E-05	4,813E-05	5,407E-05	5,993E-05	6,573E-05	7,161E-05	7,744E-05	8,314E-05	8,876E-05	9,428E-05	9,968E-05	0,00010501	0,00011028	0,00011548	0,00012058	0,0001256	0,00013055	0,00013554	0,00014074	0,00014632	0,00015237	0,00015893	0,00016595	0,00017343	0,00018146	0,00019019	0,00019978	0,00021043	0,00022227	0,00023552	0,00025024	0,00026617	0,00028283	0,00029999	0,00031749	0,00033407	0,00034753	0,00035539	0,00035303	0,00033174	0,00027959	0,00017884	
0,13	0	1,01E-06	7,3E-07	9,4E-07	5,1E-07	6,5E-07	2,7E-06	3,97E-06	4,57E-06	5,54E-06	5,54E-06	4,52E-06	4,04E-06	3E-06	1,06E-06	3,6E-07	2,16E-06	4,06E-06	5,42E-06	7,28E-06	9,35E-06	1,156E-05	1,384E-05	1,612E-05	1,843E-05	2,062E-05	2,28E-05	2,458E-05	2,604E-05	2,695E-05	2,767E-05	2,838E-05	2,928E-05	3,045E-05	3,16E-05	3,234E-05	3,251E-05	3,226E-05	3,177E-05	3,136E-05	3,089E-05	3,017E-05	2,897E-05	2,702E-05	2,394E-05	2,003E-05	1,588E-05	1,175E-05	7,36E-06	2,61E-06	2,22E-06	7,02E-06	1,195E-05	1,701E-05	2,211E-05	2,744E-05	3,316E-05	3,902E-05	4,486E-05	5,082E-05	5,685E-05	6,278E-05	6,867E-05	7,459E-05	8,034E-05	8,588E-05	9,125E-05	9,642E-05	0,00010142	0,00010632	0,00011111	0,00011578	0,00012031	0,00012468	0,0001289	0,0001331	0,00013741	0,00014199	0,00014692	0,00015222	0,00015786	0,00016389	0,00017042	0,00017761	0,00018568	0,00019483	0,00020526	0,00021707	0,00023009	0,00024404	0,00025891	0,00027494	0,00029164	0,00030767	0,00032192	0,00033219	0,00033298	0,00031622	0,00027059	0,00017618	
0,14	0	1,05E-06	5,5E-07	2,2E-07	1E-07	5E-08	1,87E-06	3,56E-06	4,2E-06	5,2E-06	5,5E-06	4,37E-06	3,77E-06	2,57E-06	3,5E-07	1,23E-06	3,04E-06	4,84E-06	6,35E-06	8,27E-06	1,053E-05	1,308E-05	1,541E-05	1,793E-05	2,029E-05	2,239E-05	2,446E-05	2,607E-05	2,734E-05	2,829E-05	2,922E-05	3,024E-05	3,153E-05	3,28E-05	3,383E-05	3,434E-05	3,436E-05	3,417E-05	3,394E-05	3,361E-05	3,306E-05	3,218E-05	3,079E-05	2,854E-05	2,514E-05	2,089E-05	1,649E-05	1,208E-05	7,38E-06	2,46E-06	2,44E-06	7,4E-06	1,257E-05	1,782E-05	2,315E-05	2,881E-05	3,477E-05	4,072E-05	4,66E-05	5,252E-05	5,839E-05	6,41E-05	6,977E-05	7,541E-05	8,084E-05	8,6E-05	9,094E-05	9,558E-05	9,995E-05	0,0001041	0,00010802	0,00011168	0,00011511	0,00011829	0,00012129	0,0001242	0,00012716	0,00013025	0,00013351	0,00013691	0,00014045	0,0001442	0,00014833	0,00015308	0,00015873	0,0001655	0,00017348	0,00018257	0,00019254	0,00020348	0,00021579	0,00022949	0,00024395	0,0002588	0,00027354	0,00028531	0,00028925	0,00027912	0,00024339	0,00016165	
0,15	0	1E-06	1,19E-06	1,6E-07	1,9E-07	1,4E-07	1,93E-06	3,55E-06	3,7E-06	4,61E-06	4,74E-06	3,51E-06	3,12E-06	1,87E-06	2,6E-07	1,76E-06	3,66E-06	5,48E-06	7,22E-06	9,35E-06	1,175E-05	1,433E-05	1,678E-05	1,931E-05	2,176E-05	2,406E-05	2,613E-05	2,782E-05	2,911E-05	3,008E-05	3,116E-05	3,239E-05	3,373E-05	3,499E-05	3,588E-05	3,627E-05	3,641E-05	3,645E-05	3,633E-05	3,588E-05	3,505E-05	3,393E-05	3,236E-05	2,989E-05	2,629E-05	2,196E-05	1,746E-05	1,285E-05	7,94E-06	2,88E-06	2,17E-06	7,34E-06	1,265E-05	1,795E-05	2,334E-05	2,91E-05	3,508E-05	4,098E-05	4,68E-05	5,262E-05	5,825E-05	6,362E-05	6,887E-05	7,393E-05	7,865E-05	8,304E-05	8,714E-05	9,089E-05	9,432E-05	9,745E-05	0,00010019	0,00010253	0,00010446	0,00010596	0,0001071	0,00010803	0,00010884	0,00010963	0,00011041	0,00011115	0,00011185	0,00011262	0,00011367	0,00011527	0,00011765	0,00012091	0,000125	0,0001298	0,0001354	0,00014225	0,00015073	0,0001607	0,00017216	0,00018548	0,00019967	0,00021216	0,00022016	0,00021824	0,00019552	0,00013394	
0,16	0	1,11E-06	1,45E-06	3,4E-07	3,1E-07	2,8E-07	1,97E-06	3,51E-06	3,58E-06	4,37E-06	4,31E-06	2,98E-06	2,23E-06	8,5E-07	1,29E-06	2,88E-06	4,45E-06	6,2E-06	7,99E-06	1,011E-05	1,273E-05	1,545E-05	1,799E-05	2,067E-05	2,319E-05	2,546E-05	2,759E-05	2,927E-05	3,071E-05	3,2E-05	3,341E-05	3,493E-05	3,636E-05	3,741E-05	3,805E-05	3,835E-05	3,857E-05	3,882E-05	3,874E-05	3,812E-05	3,711E-05	3,584E-05	3,406E-05	3,131E-05	2,749E-05	2,306E-05	1,851E-05	1,384E-05	8,94E-06	3,94E-06	1,15E-06	6,42E-06	1,177E-05	1,71E-05	2,257E-05	2,832E-05	3,412E-05	3,975E-05	4,526E-05	5,065E-05	5,576E-05	6,059E-05	6,52E-05	6,949E-05	7,331E-05	7,67E-05	7,966E-05	8,214E-05	8,418E-05	8,577E-05	8,682E-05	8,73E-05	8,719E-05	8,647E-05	8,521E-05	8,353E-05	8,151E-05	7,923E-05	7,669E-05	7,389E-05	7,089E-05	6,785E-05	6,502E-05	6,257E-05	6,06E-05	5,91E-05	5,8E-05	5,734E-05	5,752E-05	5,915E-05	6,249E-05	6,769E-05	7,548E-05	8,608E-05	9,843E-05	0,00011166	0,0001243	0,00013172	0,00012603	9,243E-05	
0,17	0	1,73E-06	2,09E-06	6,5E-07	5,4E-07	1,5E-07	2,23E-06	3,62E-06	3,55E-06	4,14E-06	3,95E-06	2,51E-06	1,61E-06	9E-08	2,16E-06	3,76E-06	5,45E-06	7,22E-06	9,08E-06	1,133E-05	1,38E-05	1,653E-05	1,905E-05	2,17E-05	2,433E-05	2,669E-05	2,886E-05	3,069E-05	3,233E-05	3,389E-05	3,57E-05	3,741E-05	3,89E-05	3,987E-05	4,045E-05	4,085E-05	4,129E-05	4,156E-05	4,132E-05	4,041E-05	3,92E-05	3,782E-05	3,589E-05	3,294E-05	2,902E-05	2,454E-05	1,992E-05	1,522E-05	1,041E-05	5,47E-06	4,3E-07	4,74E-06	9,91E-06	1,509E-05	2,043E-05	2,599E-05	3,146E-05	3,668E-05	4,168E-05	4,643E-05	5,077E-05	5,474E-05	5,84E-05	6,161E-05	6,425E-05	6,635E-05	6,788E-05	6,874E-05	6,898E-05	6,852E-05	6,729E-05	6,527E-05	6,246E-05	5,886E-05	5,455E-05	4,962E-05	4,412E-05	3,807E-05	3,147E-05	2,435E-05	1,686E-05	9,18E-06	1,49E-06	6,15E-06	1,369E-05	2,112E-05	2,847E-05	3,552E-05	4,158E-05	4,609E-05	4,887E-05	4,915E-05	4,597E-05	3,942E-05	2,949E-05	1,548E-05	1,86E-06	2,023E-05	3,55E-05	3,674E-05	
0,18	0	1,84E-06	2,13E-06	1,04E-06	7,4E-07	2E-07	2,04E-06	3,62E-06	3,51E-06	3,95E-06	3,86E-06	2,22E-06	1,09E-06	5,1E-07	2,89E-06	4,53E-06	6,21E-06	8,09E-06	1,018E-05	1,25E-05	1,513E-05	1,786E-05	2,031E-05	2,297E-05	2,543E-05	2,778E-05	2,994E-05	3,188E-05	3,384E-05	3,581E-05	3,794E-05	3,986E-05	4,132E-05	4,221E-05	4,291E-05	4,357E-05	4,428E-05	4,46E-05	4,417E-05	4,304E-05	4,17E-05	4,015E-05	3,8E-05	3,486E-05	3,085E-05	2,636E-05	2,178E-05	1,72E-05	1,256E-05	7,73E-06	2,8E-06	2,14E-06	7,02E-06	1,191E-05	1,689E-05	2,194E-05	2,683E-05	3,14E-05	3,566E-05	3,957E-05	4,297E-05	4,588E-05	4,831E-05	5,012E-05	5,118E-05	5,153E-05	5,113E-05	4,989E-05	4,782E-05	4,484E-05	4,084E-05	3,583E-05	2,976E-05	2,267E-05	1,461E-05	5,66E-06	4,13E-06	1,474E-05	2,614E-05	3,819E-05	5,078E-05	6,383E-05	7,731E-05	9,114E-05	0,00010523	0,00011965	0,00013428	0,0001484	0,00016131	0,00017279	0,00018223	0,00018832	0,00019055	0,00018871	0,00018118	0,00016651	0,00014419	0,00011324	7,419E-05	3,192E-05	
