Y\X	0	0,04	0,08	0,12	0,16	0,2	0,24	0,28	0,32	0,36	0,4	0,44	0,48	0,52	0,56	0,6	0,64	0,68	0,72	0,76	0,8	0,84	0,88	0,92	0,96	1	1,04	1,08	1,12	1,16	1,2	1,24	1,28	1,32	1,36	1,4	1,44	1,48	1,52	1,56	1,6	1,64	1,68	1,72	1,76	1,8	1,84	1,88	1,92	1,96	
0,44	0,2464	0,29021192	0,33690003	0,38545549	0,43489408	0,48428003	0,5327393	0,57947499	0,62378069	0,66505317	0,70280753	0,73668912	0,76648922	0,79220131	0,81397919	0,83213414	0,84713076	0,85957694	0,87020611	0,87984924	0,88939572	0,8997426	0,91173402	0,92609375	0,94335611	0,96380361	0,98742046	1,01386976	1,04249791	1,07236443	1,10229221	1,13093031	1,15682151	1,17847039	1,19440791	1,20324951	1,2037468	1,19483398	1,17566879	1,14566709	1,10453215	1,05227858	0,98924923	0,91612529	0,8339287	0,74401498	0,6480562	0,54801279	0,44609405	0,34470779	
0,46	0,2484	0,29228555	0,33909636	0,38782968	0,43751437	0,48722353	0,53609004	0,58331898	0,62820188	0,6701328	0,70862179	0,74330767	0,77396797	0,80056316	0,82324352	0,84231734	0,85824924	0,87165084	0,88326271	0,89392611	0,90454298	0,91602428	0,92922848	0,94489273	0,96356301	0,98553056	1,01078423	1,03898658	1,06947568	1,10129277	1,13323118	1,16389825	1,19178357	1,21532895	1,23299522	1,24332325	1,24498872	1,23685144	1,21799951	1,18778664	1,14586431	1,09220839	1,02713838	0,95132968	0,86581777	0,77199186	0,67157826	0,56661128	0,45939189	0,35243398	
0,48	0,2496	0,29379861	0,34096092	0,39009619	0,44024125	0,49047555	0,53993237	0,58781467	0,63341041	0,67610712	0,71540629	0,75093682	0,78246822	0,80992658	0,83344961	0,85334324	0,87007475	0,88426381	0,89666512	0,90814009	0,91961603	0,93203322	0,94628161	0,96312961	0,98315051	1,00665606	1,0336462	1,06378235	1,09638722	1,13047172	1,16478417	1,19787302	1,22815734	1,25399961	1,27377522	1,28593666	1,28907123	1,28195354	1,26359259	1,23327184	1,19058445	1,13546259	1,06819927	0,98946326	0,90030492	0,80215147	0,69679067	0,58634105	0,47320848	0,36002894	
0,5	0,25	0,29474319	0,34248832	0,39225131	0,44307398	0,49403486	0,54426542	0,592964	0,63941061	0,68298227	0,72316818	0,75958504	0,79199002	0,82029234	0,8445968	0,86520872	0,88260015	0,89740332	0,9103943	0,92246468	0,93458011	0,94772637	0,96284304	0,98074771	1,00205755	1,02711754	1,05594542	1,08820126	1,12318558	1,15986691	1,1969326	1,23285442	1,2659631	1,29452436	1,31681209	1,33117586	1,33610151	1,33026688	1,31259169	1,28228042	1,23886072	1,18221546	1,11260751	1,03069752	0,93755193	0,83464005	0,72381846	0,60730073	0,48761175	0,36752723	
0,52	0,2496	0,2951207	0,34367993	0,39429635	0,44601008	0,49789827	0,54908706	0,59876586	0,6462026	0,69076024	0,73191272	0,7692602	0,8025449	0,83166491	0,85669038	0,87791856	0,89582797	0,91106769	0,92444192	0,93688238	0,94940688	0,96306341	0,97885999	0,99768295	1,02021123	1,04683699	1,07760347	1,11216963	1,14980714	1,18942949	1,22964637	1,2688345	1,30521719	1,33694518	1,36217404	1,3791349	1,3861983	1,38193306	1,36515857	1,33499091	1,29088421	1,23266568	1,16056383	1,07522908	0,97774471	0,86962608	0,75280607	0,62960453	0,50268089	0,37496994	
0,54	0,2484	0,29493192	0,34453547	0,39622741	0,44904664	0,50206452	0,55439785	0,60522321	0,65379334	0,699453	0,7416559	0,77998269	0,81415701	0,84406138	0,86974964	0,89149057	0,90977186	0,92526309	0,93880349	0,95137527	0,96406245	0,97799312	0,99426403	1,01385148	1,03751617	1,06571306	1,09851955	1,13559422	1,17617272	1,21909982	1,26288963	1,30580403	1,34593885	1,38131064	1,40993885	1,42992001	1,43949492	1,43711026	1,42147348	1,39160204	1,34686768	1,28703492	1,21229267	1,12327844	1,02109255	0,90729991	0,78391722	0,65338269	0,51850723	0,38240431	
0,56	0,2464	0,29417508	0,34505126	0,39804367	0,4521851	0,50653767	0,5602054	0,61234892	0,66220062	0,70908262	0,75242496	0,79178391	0,82686075	0,85751955	0,88380325	0,90595091	0,92445267	0,9400019	0,95347904	0,96592713	0,97851123	0,99245813	1,00897538	1,02915308	1,05385638	1,08362093	1,11856857	1,15835872	1,20218305	1,24880231	1,29661559	1,34374826	1,38814703	1,42767397	1,46019356	1,4836508	1,49614158	1,4959766	1,4817391	1,45233687	1,40704968	1,34557142	1,26804538	1,17509262	1,06782995	0,94787498	0,81733587	0,67878213	0,53519332	0,38988241	
0,58	0,2436	0,29285063	0,34523095	0,39974974	0,45543144	0,51132636	0,56652246	0,62015939	0,67144577	0,71967673	0,76425335	0,80470319	0,84070075	0,87208757	0,8988911	0,92133915	0,93990429	0,95530726	0,96847599	0,98052483	0,99271499	1,00639217	1,02289915	1,04346693	1,06909109	1,10040892	1,13759904	1,18032297	1,22771903	1,27844673	1,33076802	1,38264801	1,43186107	1,47609301	1,51303371	1,54045906	1,55630403	1,55872898	1,54617988	1,51744297	1,47169559	1,40855198	1,32810287	1,23094836	1,11822025	0,99159159	0,85326985	0,70596883	0,55285414	0,39746296	
0,6	0,24	0,29096011	0,34507583	0,40134848	0,45879209	0,51644161	0,57336492	0,62867762	0,68155925	0,73127286	0,77718585	0,81879182	0,85573338	0,88782511	0,91507554	0,93770586	0,95617017	0,97121104	0,98380881	0,99515923	1,00663529	1,01972303	1,03592794	1,05665286	1,0830544	1,11589662	1,15542975	1,20131891	1,25263793	1,30792472	1,36527883	1,42247854	1,47710048	1,52663107	1,56856496	1,60049061	1,62016556	1,62558491	1,61504355	1,58719357	1,54109848	1,47628285	1,39277668	1,29115336	1,17255732	1,0387192	0,89195315	0,73512946	0,57161979	0,40521337	
0,62	0,2356	0,28850448	0,34458939	0,40284699	0,46227764	0,52189851	0,58075439	0,63793163	0,69257649	0,74391493	0,79127486	0,83411023	0,87202624	0,90480509	0,93243123	0,95511444	0,97330831	0,98775763	0,9995013	1,00982603	1,02023242	1,03237028	1,04793856	1,0685477	1,09555157	1,12987167	1,17184764	1,22114957	1,27677303	1,33711001	1,40006819	1,46320928	1,52388448	1,57935614	1,62690228	1,66390489	1,68792709	1,6967832	1,68860256	1,66188964	1,61558166	1,5491024	1,46241169	1,35604913	1,23116845	1,089559	0,93364735	0,76647337	0,59163746	0,41320964	
0,64	0,2304	0,28548592	0,34377623	0,40425212	0,46589953	0,52771473	0,58871527	0,64795467	0,70454044	0,7576557	0,80658304	0,85073047	0,88965929	0,92311311	0,95104668	0,97365332	0,99139049	1,00500457	1,01558854	1,02452855	1,03346878	1,04424798	1,05879303	1,07896378	1,10635549	1,14208454	1,18660187	1,23958378	1,29992987	1,36585622	1,43504404	1,5048046	1,57223334	1,63434262	1,68817151	1,73087619	1,75980806	1,77258462	1,76715459	1,74186052	1,6954998	1,62738289	1,53738851	1,42601416	1,29441797	1,14444695	0,97864507	0,80023647	0,61307311	0,42153724	
0,66	0,2244	0,28190624	0,34264032	0,40557252	0,46967161	0,53391068	0,59727669	0,65878523	0,71749997	0,77255535	0,82318199	0,86873504	0,90872495	0,94284931	0,97102599	0,99342574	1,01050349	1,02302496	1,03211872	1,0392789	1,04630923	1,05526414	1,06833716	1,08768671	1,11520308	1,15224437	1,19939996	1,25635288	1,32188366	1,39399507	1,47010069	1,54722279	1,62216799	1,69167129	1,75250998	1,8015948	1,83604797	1,85327375	1,85102462	1,82746605	1,7812409	1,71153247	1,61812594	1,50146668	1,3627098	1,20375681	1,02727426	0,83668437	0,6361139	0,43029322	
0,68	0,2176	0,2777677	0,34118739	0,40681729	0,47360878	0,54050892	0,60647027	0,67046603	0,7315103	0,78868214	0,84115326	0,88821844	0,92932902	0,96412852	0,99248962	1,01455252	1,03076339	1,04191026	1,04915633	1,05410171	1,05872452	1,06532283	1,07640014	1,09447186	1,12178937	1,16001155	1,20990066	1,2711456	1,34237643	1,42133553	1,50511933	1,59041713	1,67371098	1,75143009	1,82006693	1,87626736	1,91690681	1,93915972	1,94056613	1,91909831	1,87322873	1,80199819	1,70508441	1,582868	1,43649084	1,26790473	1,0799022	0,87611546	0,66097126	0,43958749	
0,7	0,21	0,27307217	0,33942158	0,40799573	0,47772691	0,54753402	0,61633143	0,6830448	0,74663259	0,80611193	0,86058777	0,90928624	0,95159088	0,98708146	1,01557589	1,03717435	1,0523053	1,06177072	1,06678501	1,06903704	1,07069387	1,07432577	1,08279455	1,09904159	1,1257615	1,16498999	1,21770635	1,2836018	1,36111317	1,44766194	1,53996756	1,63433644	1,72688766	1,81371555	1,89100507	1,9551182	2,00266629	2,03057733	2,03616218	2,01718292	1,97192452	1,89926855	1,79876893	1,67072588	1,5162559	1,33735461	1,1369402	0,91886582	0,68788455	0,44954462	
0,72	0,2016	0,26782146	0,33734794	0,40911702	0,48204209	0,55501149	0,62689739	0,69657275	0,76293398	0,82492852	0,88158662	0,93205663	0,97564432	1,01185545	1,04044202	1,06145286	1,07528756	1,08275201	1,08511225	1,08414516	1,08220951	1,08217547	1,08731629	1,10108105	1,12671043	1,16671642	1,22235329	1,29330609	1,37775869	1,47273329	1,57450002	1,67892612	1,78172713	1,87863365	1,96550142	2,0383904	2,09363113	2,12788855	2,13822714	2,12218102	2,07782938	2,00387598	1,8997317	1,76559837	1,60255262	1,41262284	1,1988492	0,96531499	0,71712548	0,46030686	
0,74	0,1924	0,26201643	0,33496947	0,41018942	0,48657039	0,56296793	0,63820805	0,71110518	0,78048681	0,84522303	0,90426032	0,95665958	1,00163808	1,03861569	1,06726609	1,08757337	1,09989433	1,10502523	1,10427117	1,09951137	1,09328175	1,08877948	1,08974612	1,10023441	1,12416121	1,16464708	1,22329918	1,29977943	1,39193381	1,49628277	1,60855974	1,72413008	1,83826423	1,9463015	2,04374854	2,12634668	2,19012984	2,23148342	2,24720803	2,2345912	2,19148676	2,11639952	2,00857571	1,86809871	1,69598637	1,49428401	1,26614637	1,01589208	0,74900367	0,47203724	
0,76	0,1824	0,25565739	0,33228848	0,41121962	0,49132648	0,57142962	0,65030425	0,72670034	0,79936898	0,86709426	0,92872961	0,9832378	1,02973603	1,06754563	1,09624779	1,11574641	1,12633866	1,12879372	1,1244395	1,11525304	1,1039461	1,09405614	1,08985149	1,09610018	1,11756025	1,15814023	1,21990808	1,30247029	1,40321239	1,51801834	1,64198015	1,76989304	1,89654154	2,016849	2,12595599	2,21927074	2,29251593	2,34178132	2,3635859	2,35495123	2,31348419	2,23746732	2,12595881	1,97889989	1,79722564	1,582978	1,33941278	1,07108364	0,78387339	0,48492336	
0,78	0,1716	0,24874289	0,32930444	0,41221204	0,49632364	0,58042238	0,66322802	0,74341918	0,81966275	0,89064793	0,95512472	1,01194665	1,06011825	1,09884842	1,1276103	1,14620997	1,15486517	1,15429639	1,14583189	1,1315249	1,11427221	1,09794352	1,08739154	1,08822707	1,10625928	1,14643238	1,21143036	1,30074427	1,41111918	1,5376251	1,67458888	1,81616407	1,95661206	2,09042067	2,21235155	2,3174682	2,40116883	2,45923209	2,48787741	2,48383965	2,44445528	2,36775982	2,25259746	2,09873898	1,9070083	1,67941751	1,41930221	1,13144347	0,82214208	0,49918276	
0,8	0,16	0,24126983	0,32601403	0,41316746	0,50157191	0,5899703	0,6770212	0,76132484	0,84145513	0,91599673	0,98358564	1,04295406	1,09298076	1,13274719	1,16160135	1,17923167	1,18575368	1,18181295	1,16870887	1,14854112	1,12437523	1,1004107	1,08212479	1,07611085	1,08949515	1,1286063	1,19697763	1,29387302	1,41512927	1,55476952	1,70621284	1,8629009	2,01854246	2,16717784	2,30318266	2,4212675	2,51649474	2,58431707	2,62063585	2,62187705	2,58508208	2,50801296	2,38927025	2,22842214	2,02614809	1,7843962	1,50655145	1,197604	0,86428122	0,51507003	
0,82	0,1476	0,23323221	0,32240933	0,41408224	0,50707766	0,60009491	0,69172507	0,78048164	0,86483664	0,9432598	1,01426175	1,07644097	1,12853634	1,16948597	1,19849425	1,21511037	1,21932181	1,21166838	1,19338384	1,16657286	1,13442789	1,10147421	1,07382198	1,05919306	1,06636332	1,10354519	1,17548995	1,28102364	1,41467146	1,56910728	1,73668562	1,91007529	2,08241641	2,2473007	2,39871771	2,53102093	2,63892761	2,71755	2,76245202	2,76972755	2,7360973	2,65902062	2,53682149	2,36882986	2,15554143	1,89879801	1,60199236	1,27029032	0,91084043	0,53288603	
0,84	0,1344	0,22462046	0,31847682	0,4149463	0,51284186	0,61081413	0,70737914	0,80095482	0,88990112	0,97256224	1,04731156	1,1126008	1,16701433	1,2093301	1,23858921	1,25417819	1,25592812	1,24423756	1,22023038	1,18596205	1,14469072	1,10122039	1,06228738	1,03686548	1,03578457	1,06986531	1,14569302	1,26124978	1,40913679	1,58029556	1,76585761	1,95767977	2,14833853	2,33099031	2,49924696	2,6471052	2,7689296	2,85947743	2,91395499	2,92810043	2,89828617	2,82163696	2,69616483	2,52092184	2,29617444	2,02360735	1,7065654	1,35033757	0,9624658	0,55299091	
0,86	0,1204	0,21541977	0,31419504	0,41574189	0,51885871	0,62214101	0,72402041	0,82280927	0,91674498	1,00403472	1,08290241	1,15163952	1,20866074	1,25256634	1,28221364	1,29680177	1,29597457	1,27994992	1,24969016	1,20713395	1,15551928	1,09983219	1,04739101	1,0084847	0,99646344	1,02581271	1,10604382	1,23348936	1,39789626	1,5880111	1,79360863	2,00573508	2,21643835	2,41847055	2,60508354	2,76992187	2,9069911	3,01067867	3,07581296	3,0977513	3,07248787	2,99677899	2,86828689	2,68574186	2,44913027	2,15991941	1,8213349	1,43871184	1,01992397	0,5758228	
