Y\X	0	0,4	0,8	1,2	1,6	
0	0	0	0	0	0	
0,2	0	0,61370143	0,58756011	0,65738965	0,76222425	
0,4	0	0,52431401	0,6673501	0,83825412	0,92616153	
0,6	0	0,61025391	0,83619143	1,15188042	1,47162741	
0,8	0	0,88028422	1,07060758	1,56851057	2,58494472	
1	0	0	0	0	0	
						
